session_id,frame_idx,timestamp_sec,mouth_visible,left_hand_visible,right_hand_visible,mouth_x,mouth_y,scale_ref,left_wrist_x,left_wrist_y,left_distance_wrist_mouth_norm,left_distance_index_mouth_norm,left_distance_middle_mouth_norm,left_distance_thumb_mouth_norm,left_thumb_index_dist_norm,left_index_middle_dist_norm,left_velocity_wrist_toward_mouth,left_speed_wrist_norm,delta_left_wrist_mouth_norm,right_wrist_x,right_wrist_y,right_distance_wrist_mouth_norm,right_distance_index_mouth_norm,right_distance_middle_mouth_norm,right_distance_thumb_mouth_norm,right_thumb_index_dist_norm,right_index_middle_dist_norm,right_velocity_wrist_toward_mouth,right_speed_wrist_norm,delta_right_wrist_mouth_norm
S003,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,1,0.03336666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,2,0.06673333333333334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,3,0.10010000000000001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,4,0.13346666666666668,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,5,0.16683333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,6,0.20020000000000002,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,7,0.23356666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,8,0.26693333333333336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,9,0.3003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,10,0.33366666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,11,0.3670333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,12,0.40040000000000003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S003,13,0.4337666666666667,1,0,0,0.44788119196891785,0.60040682554245,0.2637821952820364,,,,,,,,,,,,,,,,,,,,,,
S003,14,0.46713333333333334,1,0,0,0.4022265374660492,0.5921207070350647,0.22347834252538631,,,,,,,,,,,,,,,,,,,,,,
S003,15,0.5005000000000001,1,0,0,0.4045053720474243,0.5793896317481995,0.2085557826000424,,,,,,,,,,,,,,,,,,,,,,
S003,16,0.5338666666666667,1,0,0,0.41238731145858765,0.5873055458068848,0.22192353284247054,,,,,,,,,,,,,,,,,,,,,,
S003,17,0.5672333333333334,1,0,0,0.39756572246551514,0.6167803406715393,0.24956372302971586,,,,,,,,,,,,,,,,,,,,,,
S003,18,0.6006,1,0,0,0.3874715268611908,0.6196282505989075,0.26032068861543634,,,,,,,,,,,,,,,,,,,,,,
S003,19,0.6339666666666667,1,0,0,0.3681635558605194,0.6285342574119568,0.2804505203537638,,,,,,,,,,,,,,,,,,,,,,
S003,20,0.6673333333333333,1,0,0,0.36068663001060486,0.6346573233604431,0.30001616453811525,,,,,,,,,,,,,,,,,,,,,,
S003,21,0.7007,1,0,0,0.36477115750312805,0.6442596912384033,0.3094685415095782,,,,,,,,,,,,,,,,,,,,,,
S003,22,0.7340666666666666,1,0,0,0.362085223197937,0.6536790728569031,0.33118575201919326,,,,,,,,,,,,,,,,,,,,,,
S003,23,0.7674333333333333,1,0,0,0.3617047071456909,0.648895800113678,0.33266991528092404,,,,,,,,,,,,,,,,,,,,,,
S003,24,0.8008000000000001,1,0,0,0.36128106713294983,0.6431199908256531,0.3303969245728311,,,,,,,,,,,,,,,,,,,,,,
S003,25,0.8341666666666667,1,0,0,0.36680880188941956,0.6397588849067688,0.33727723512808394,,,,,,,,,,,,,,,,,,,,,,
S003,26,0.8675333333333334,1,0,0,0.36841338872909546,0.637028157711029,0.34015293058244433,,,,,,,,,,,,,,,,,,,,,,
S003,27,0.9009,1,0,0,0.37117838859558105,0.6384019255638123,0.3420568038091649,,,,,,,,,,,,,,,,,,,,,,
S003,28,0.9342666666666667,1,0,0,0.36970728635787964,0.6391944885253906,0.34322910578237864,,,,,,,,,,,,,,,,,,,,,,
S003,29,0.9676333333333333,1,0,0,0.37334874272346497,0.640838623046875,0.34860861156946404,,,,,,,,,,,,,,,,,,,,,,
S003,30,1.0010000000000001,1,0,0,0.37705135345458984,0.6455535292625427,0.3505671886456772,,,,,,,,,,,,,,,,,,,,,,
S003,31,1.0343666666666667,1,0,0,0.37810224294662476,0.6470288634300232,0.3527947335299307,,,,,,,,,,,,,,,,,,,,,,
S003,32,1.0677333333333334,1,0,0,0.38047924637794495,0.6445698142051697,0.35517848918713907,,,,,,,,,,,,,,,,,,,,,,
S003,33,1.1011,1,0,0,0.38270318508148193,0.6439528465270996,0.3547940817626463,,,,,,,,,,,,,,,,,,,,,,
S003,34,1.1344666666666667,1,0,0,0.38493725657463074,0.6408132910728455,0.35325964229885587,,,,,,,,,,,,,,,,,,,,,,
S003,35,1.1678333333333333,1,0,0,0.38381674885749817,0.6409313678741455,0.3524981174832333,,,,,,,,,,,,,,,,,,,,,,
S003,36,1.2012,1,0,0,0.3864053189754486,0.6388103365898132,0.35071744851863057,,,,,,,,,,,,,,,,,,,,,,
S003,37,1.2345666666666666,1,0,0,0.38823363184928894,0.6388787627220154,0.35186457482566075,,,,,,,,,,,,,,,,,,,,,,
S003,38,1.2679333333333334,1,0,0,0.3870014548301697,0.6399650573730469,0.3538934221367594,,,,,,,,,,,,,,,,,,,,,,
S003,39,1.3013000000000001,1,0,0,0.3879810869693756,0.6397161483764648,0.35409316290525267,,,,,,,,,,,,,,,,,,,,,,
S003,40,1.3346666666666667,1,0,0,0.3870067298412323,0.6407113075256348,0.3579537853000096,,,,,,,,,,,,,,,,,,,,,,
S003,41,1.3680333333333334,1,0,0,0.3865277171134949,0.6416046619415283,0.35668885564834485,,,,,,,,,,,,,,,,,,,,,,
S003,42,1.4014,1,0,0,0.3865056335926056,0.6417179703712463,0.3576317274829543,,,,,,,,,,,,,,,,,,,,,,
S003,43,1.4347666666666667,1,0,0,0.3868463933467865,0.6421828866004944,0.35727646630763965,,,,,,,,,,,,,,,,,,,,,,
S003,44,1.4681333333333333,1,0,0,0.3885742127895355,0.6421318054199219,0.35655943251740546,,,,,,,,,,,,,,,,,,,,,,
S003,45,1.5015,1,0,0,0.3891708254814148,0.6426101326942444,0.35580119915635045,,,,,,,,,,,,,,,,,,,,,,
S003,46,1.5348666666666666,1,0,0,0.39047032594680786,0.6478567123413086,0.35344470768822966,,,,,,,,,,,,,,,,,,,,,,
S003,47,1.5682333333333334,1,0,0,0.3918687701225281,0.6441276669502258,0.349942058416154,,,,,,,,,,,,,,,,,,,,,,
S003,48,1.6016000000000001,1,0,0,0.3997984528541565,0.648937463760376,0.34889344729429356,,,,,,,,,,,,,,,,,,,,,,
S003,49,1.6349666666666667,1,0,0,0.40688133239746094,0.6448442935943604,0.3452858579407781,,,,,,,,,,,,,,,,,,,,,,
S003,50,1.6683333333333334,1,0,0,0.41496995091438293,0.6448779702186584,0.3409802591044103,,,,,,,,,,,,,,,,,,,,,,
S003,51,1.7017,1,0,0,0.41242513060569763,0.6542162299156189,0.346599592812777,,,,,,,,,,,,,,,,,,,,,,
S003,52,1.7350666666666668,1,0,0,0.4174655079841614,0.6597701907157898,0.3531103379888169,,,,,,,,,,,,,,,,,,,,,,
