session_id,frame_idx,timestamp_sec,mouth_visible,left_hand_visible,right_hand_visible,mouth_x,mouth_y,scale_ref,left_wrist_x,left_wrist_y,left_distance_wrist_mouth_norm,left_distance_index_mouth_norm,left_distance_middle_mouth_norm,left_distance_thumb_mouth_norm,left_thumb_index_dist_norm,left_index_middle_dist_norm,left_velocity_wrist_toward_mouth,left_speed_wrist_norm,delta_left_wrist_mouth_norm,right_wrist_x,right_wrist_y,right_distance_wrist_mouth_norm,right_distance_index_mouth_norm,right_distance_middle_mouth_norm,right_distance_thumb_mouth_norm,right_thumb_index_dist_norm,right_index_middle_dist_norm,right_velocity_wrist_toward_mouth,right_speed_wrist_norm,delta_right_wrist_mouth_norm
S004,0,0.0,1,1,0,0.3547336459159851,0.6389957070350647,0.6145898665448317,0.6027844548225403,0.975180983543396,0.6797891252086609,0.2278930126273934,0.3095682447908705,0.28144159196328955,0.1893383672068703,0.13699249634202923,,,,,,,,,,,,,,
S004,1,0.06666666666666667,1,1,0,0.34667930006980896,0.6561257243156433,0.625548293290783,0.6238608360290527,0.9831330180168152,0.6852809112638287,0.10559248382794727,0.2338184126755244,0.21648920292754947,0.25810441702657627,0.13967115527597584,-0.4722420439604166,0.5401650568906563,0.005491786055167869,,,,,,,,,,,
S004,2,0.13333333333333333,1,1,0,0.3647034168243408,0.685153067111969,0.6233948155915034,0.5894222259521484,1.0424443483352661,0.6770746537743595,0.18441098382053728,0.3057348133245837,0.25641936489493705,0.12671505709601105,0.12411356095526349,-0.7668822325032629,1.6502695509036103,-0.008206257489469237,,,,,,,,,,,
S004,3,0.2,1,1,0,0.3727855384349823,0.684300422668457,0.6187159208055162,0.5672189593315125,1.009704351425171,0.6126678796996394,0.17424209728219187,0.29956891260751883,0.2071692717386215,0.11805801129267922,0.12572745909794925,0.957476255746393,0.9590521311442702,-0.06440677407472006,,,,,,,,,,,
S004,4,0.26666666666666666,1,0,0,0.3684142827987671,0.6813549995422363,0.6203625903441014,,,,,,,,,,,,,,,,,,,,,,
S004,5,0.3333333333333333,1,0,0,0.3681780993938446,0.6814208030700684,0.6205548329966142,,,,,,,,,,,,,,,,,,,,,,
S004,6,0.4,1,0,0,0.3150354027748108,0.8424413800239563,0.7319501599196637,,,,,,,,,,,,,,,,,,,,,,
S004,7,0.4666666666666667,1,0,0,0.31507396697998047,0.8442772030830383,0.7279145000216573,,,,,,,,,,,,,,,,,,,,,,
S004,8,0.5333333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S004,9,0.6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S004,10,0.6666666666666666,1,0,0,0.6284732818603516,0.6880643367767334,0.6321977443971941,,,,,,,,,,,,,,,,,,,,,,
S004,11,0.7333333333333333,1,0,0,0.4439964294433594,0.8565688729286194,0.6263692836468983,,,,,,,,,,,,,,,,,,,,,,
S004,12,0.8,1,0,0,0.44073039293289185,0.8546527028083801,0.6257959589182358,,,,,,,,,,,,,,,,,,,,,,
S004,13,0.8666666666666667,1,0,0,0.3759927749633789,0.7317009568214417,0.6357176763225897,,,,,,,,,,,,,,,,,,,,,,
S004,14,0.9333333333333333,1,0,0,0.37648606300354004,0.7267593741416931,0.640019468204388,,,,,,,,,,,,,,,,,,,,,,
S004,15,1.0,1,0,0,0.35587289929389954,0.5508975386619568,0.6744366226461264,,,,,,,,,,,,,,,,,,,,,,
S004,16,1.0666666666666667,1,0,0,0.3483818769454956,0.5518932342529297,0.6767123575367846,,,,,,,,,,,,,,,,,,,,,,
S004,17,1.1333333333333333,1,0,0,0.3417462706565857,0.5588672757148743,0.6479817558184711,,,,,,,,,,,,,,,,,,,,,,
S004,18,1.2,1,0,0,0.3427143692970276,0.556273877620697,0.6470733676256747,,,,,,,,,,,,,,,,,,,,,,
S004,19,1.2666666666666666,1,0,0,0.3763987123966217,0.49853426218032837,0.6072033339215596,,,,,,,,,,,,,,,,,,,,,,
S004,20,1.3333333333333333,1,0,0,0.2902078628540039,0.45431357622146606,0.48669391130566614,,,,,,,,,,,,,,,,,,,,,,
S004,21,1.4,1,0,0,0.2937949597835541,0.4539835453033447,0.48863349147624385,,,,,,,,,,,,,,,,,,,,,,
S004,22,1.4666666666666666,1,0,0,0.27218738198280334,0.42725127935409546,0.4830711817958681,,,,,,,,,,,,,,,,,,,,,,
S004,23,1.5333333333333334,1,0,0,0.2720603942871094,0.42768770456314087,0.48274469887467447,,,,,,,,,,,,,,,,,,,,,,
S004,24,1.6,1,0,0,0.30710142850875854,0.4262310862541199,0.5115435392664898,,,,,,,,,,,,,,,,,,,,,,
S004,25,1.6666666666666667,1,0,0,0.3063475787639618,0.42628157138824463,0.5094940995696084,,,,,,,,,,,,,,,,,,,,,,
S004,26,1.7333333333333334,1,0,0,0.3110658526420593,0.46890556812286377,0.4816145092197762,,,,,,,,,,,,,,,,,,,,,,
S004,27,1.8,1,0,0,0.3111680746078491,0.4697403311729431,0.4850466998534554,,,,,,,,,,,,,,,,,,,,,,
S004,28,1.8666666666666667,1,0,0,0.46481263637542725,0.5775125622749329,0.5141388235939047,,,,,,,,,,,,,,,,,,,,,,
S004,29,1.9333333333333333,1,1,0,0.4401562511920929,0.6389116644859314,0.5225881956495402,0.767649233341217,0.6273053884506226,0.6270684684784437,0.6542644508046936,0.41285556667357987,0.9456509704203708,0.29156125373301217,0.2544914218952812,,,,,,,,,,,,,,
S004,30,2.0,1,1,0,0.43976420164108276,0.6379609704017639,0.5226120808742374,0.8451955914497375,0.5801807045936584,0.7836175254074106,0.5894894114335055,0.302152570666933,0.8288088009298064,0.24187538929005248,0.3175874881693731,-2.394303510706585,2.6044847608842683,0.15654905692896692,,,,,,,,,,,
S004,31,2.066666666666667,1,1,0,0.4921953082084656,0.6209521889686584,0.4582536988004649,0.9102573394775391,0.4921303689479828,0.9546232270753573,0.6763959914525729,0.36787494204987015,0.8377443715710003,0.17307536344656674,0.3905777798101587,-2.8839577040595614,3.583607790817309,0.1710057016679467,,,,,,,,,,,
S004,32,2.1333333333333333,1,1,0,0.4911215007305145,0.6198484897613525,0.4576407959643724,0.9007000923156738,0.5388600826263428,0.9123071617824958,0.7544296849906935,0.36653386524671283,0.874111533144414,0.13180115678473686,0.4293688123229991,0.6044154155832899,1.5633560774307032,-0.04231606529286147,,,,,,,,,,,
S004,33,2.2,1,1,0,0.4526197016239166,0.7276623249053955,0.47819249043081063,0.8561081290245056,0.535477876663208,0.9346033862879953,0.6997406420811889,0.4192247858954547,0.8555819803402261,0.18080883379081164,0.35448055500342734,1.2172112161577209,1.4027838208788415,0.022296224505499507,,,,,,,,,,,
S004,34,2.2666666666666666,1,1,0,0.4558087885379791,0.7198643088340759,0.47636866354980223,0.8241665959358215,0.586420476436615,0.8224387239073089,0.7595836574322163,0.43246841015883014,0.8743535734517018,0.11801958015733938,0.3470078187040976,1.4920050656505648,1.8933323348521383,-0.11216466238068645,,,,,,,,,,,
S004,35,2.3333333333333335,1,1,0,0.3793368935585022,0.6898281574249268,0.4011787123221944,0.7677027583122253,0.6439314484596252,0.9747986715978907,0.8284783446509275,0.4748838021708461,0.921412720069347,0.09303036268499709,0.4137735425967127,2.348949923804837,3.0134610680591676,0.1523599476905818,,,,,,,,,,,
S004,36,2.4,1,1,0,0.3809550106525421,0.6905844211578369,0.4014795717412233,0.7653059959411621,0.6122307777404785,0.9770266966989988,0.8164638369524894,0.4999264267951203,0.8985847100385581,0.08245527394679597,0.3978174647966211,-0.14884142821478563,1.1877744986847683,0.0022280251011080887,,,,,,,,,,,
S004,37,2.466666666666667,1,1,0,0.36388877034187317,0.6977340579032898,0.4885333308934402,0.7326610088348389,0.5818968415260315,0.7912202853448265,0.7568996057534245,0.49263404025886537,0.8101738013972218,0.08108733788572542,0.2783738684774959,0.6771547446497117,1.3682627398104728,-0.1858064113541723,,,,,,,,,,,
S004,38,2.533333333333333,1,1,0,0.35672447085380554,0.6075890064239502,0.39788998403560616,0.7132629752159119,0.5377797484397888,0.9130877258665726,0.7690711031370175,0.44164754197885703,0.8223467027950437,0.06408020742268988,0.33157338117694063,0.39808204365802485,1.816835526751568,0.12186744052174614,,,,,,,,,,,
S004,39,2.6,1,1,0,0.36035946011543274,0.6093443036079407,0.40753551006539335,0.7004138231277466,0.5453048944473267,0.8490838335037981,0.7607206541315541,0.4360795418140196,0.8368233293566928,0.09563161956611278,0.3264330679863977,0.5160233457751161,0.5480707102448523,-0.06400389236277448,,,,,,,,,,,
S004,40,2.6666666666666665,1,1,0,0.3712056279182434,0.5607479214668274,0.3561297890750137,0.7114076018333435,0.5297213792800903,0.9592397786595599,0.8033132212672486,0.4240419118928506,1.0886171716898267,0.29180615679393873,0.45770593635977136,-0.5207521334542269,0.8032672288244616,0.11015594515576177,,,,,,,,,,,
S004,41,2.7333333333333334,1,1,0,0.3719289004802704,0.5609496235847473,0.3556778406146536,0.713891327381134,0.4982677102088928,0.9774569619085872,0.7939340678409815,0.4464422544127527,1.0470528124614489,0.2793397160271637,0.4915504083629309,-0.34219235440607754,1.3306246372799708,0.018217183249027324,,,,,,,,,,,
S004,42,2.8,1,1,0,0.34226617217063904,0.5860486030578613,0.35145482311104104,0.7017428874969482,0.5688280463218689,1.0239977558389224,0.7617418365638475,0.4646092616655174,0.9825087103767804,0.2394440365867535,0.4306700391478202,0.6619973658300657,3.0558053939094627,0.04654079393033517,,,,,,,,,,,
S004,43,2.8666666666666667,1,1,0,0.34284067153930664,0.5877336859703064,0.3530974998281962,0.7046682834625244,0.550971508026123,1.0299998184419428,0.7414975178577791,0.4208489641351037,0.9825700100338974,0.24242496058375249,0.4708782417924915,-0.20031446254658233,0.7686792788650061,0.006002062603020386,,,,,,,,,,,
S004,44,2.933333333333333,1,1,0,0.34153175354003906,0.60019451379776,0.33496826400602153,0.7003864645957947,0.5731310248374939,1.074351861521746,0.8275587439360942,0.4858180697549392,0.9930208842221571,0.17730076432245506,0.5066873063998273,0.2658229417082816,1.010666233037227,0.04435204307980323,,,,,,,,,,,
S004,45,3.0,1,1,0,0.34180179238319397,0.6001266837120056,0.33475035843278667,0.6944461464881897,0.5827901363372803,1.0547270045107593,0.8757708527636129,0.5317644849220465,1.0491216791344242,0.18714063344254425,0.4604801511518061,0.28711411477578774,0.5081205247194658,-0.019624857010986707,,,,,,,,,,,
S004,46,3.066666666666667,1,1,0,0.3473414182662964,0.6027860045433044,0.3490324967818109,0.7052562236785889,0.5538557767868042,1.0349865149626996,0.8184408365676519,0.5217393688845875,1.0015985738767041,0.19550918377276164,0.4244297919610937,-0.6287205075965225,1.3274313966797457,-0.019740489548059736,,,,,,,,,,,
S004,47,3.1333333333333333,1,1,0,0.3875703513622284,0.6271633505821228,0.37862501033915585,0.7369840741157532,0.5409294962882996,0.9505381669688633,0.7426002218735475,0.41355604682796404,0.9866433945649402,0.24631620591927217,0.34888565739049415,-1.3430508461133939,1.3572782176176932,-0.08444834799383627,,,,,,,,,,,
S004,48,3.2,1,1,0,0.3891490399837494,0.629764974117279,0.3725224228495118,0.7364429235458374,0.5557798743247986,0.9531965360276766,0.7408018920015422,0.4010343368721341,1.0269650969819903,0.2867714966308351,0.3440582237702934,0.14590248776938927,0.598362689128188,0.002658369058813337,,,,,,,,,,,
S004,49,3.2666666666666666,1,1,0,0.5174244046211243,0.6562678813934326,0.5060263446028969,0.7968270778656006,0.546314537525177,0.5933667498308399,0.7769382041844876,0.5361623609066478,0.876105705564182,0.10024074057075838,0.25556662503924155,-1.7683640885163525,1.8118080690194,-0.3598297861968367,,,,,,,,,,,
S004,50,3.3333333333333335,1,1,0,0.5062112808227539,0.6455674171447754,0.4777055937556389,0.8370085954666138,0.5166268348693848,0.7432167159375866,0.806343120327501,0.5624748217811372,0.9324709879206429,0.13677620304865576,0.28868277103013373,-1.5141051978915412,1.568721124517602,0.14984996610674672,,,,,,,,,,,
S004,51,3.4,1,1,0,0.5667304992675781,0.5954784750938416,0.5279671975991814,0.8389893770217896,0.5534460544586182,0.5217830577539869,0.8290046866770564,0.5131662914957825,0.9171791565930842,0.12854275517091693,0.32682436124674014,0.10398815525045985,1.0475781961077055,-0.22143365818359972,,,,,,,,,,,
