session_id,frame_idx,timestamp_sec,mouth_visible,left_hand_visible,right_hand_visible,mouth_x,mouth_y,scale_ref,left_wrist_x,left_wrist_y,left_distance_wrist_mouth_norm,left_distance_index_mouth_norm,left_distance_middle_mouth_norm,left_distance_thumb_mouth_norm,left_thumb_index_dist_norm,left_index_middle_dist_norm,left_velocity_wrist_toward_mouth,left_speed_wrist_norm,delta_left_wrist_mouth_norm,right_wrist_x,right_wrist_y,right_distance_wrist_mouth_norm,right_distance_index_mouth_norm,right_distance_middle_mouth_norm,right_distance_thumb_mouth_norm,right_thumb_index_dist_norm,right_index_middle_dist_norm,right_velocity_wrist_toward_mouth,right_speed_wrist_norm,delta_right_wrist_mouth_norm
S001,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,1,0.03336666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,2,0.06673333333333334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,3,0.10010000000000001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,4,0.13346666666666668,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,5,0.16683333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,6,0.20020000000000002,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,7,0.23356666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,8,0.26693333333333336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,9,0.3003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,10,0.33366666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,11,0.3670333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,12,0.40040000000000003,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,13,0.4337666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,14,0.46713333333333334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,15,0.5005000000000001,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,16,0.5338666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,17,0.5672333333333334,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,18,0.6006,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,19,0.6339666666666667,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,20,0.6673333333333333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
S001,21,0.7007,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
