session_id,frame_idx,timestamp_sec,mouth_visible,left_hand_visible,right_hand_visible,mouth_x,mouth_y,scale_ref,left_wrist_x,left_wrist_y,left_distance_wrist_mouth_norm,left_distance_index_mouth_norm,left_distance_middle_mouth_norm,left_distance_thumb_mouth_norm,left_thumb_index_dist_norm,left_index_middle_dist_norm,left_velocity_wrist_toward_mouth,left_speed_wrist_norm,delta_left_wrist_mouth_norm,right_wrist_x,right_wrist_y,right_distance_wrist_mouth_norm,right_distance_index_mouth_norm,right_distance_middle_mouth_norm,right_distance_thumb_mouth_norm,right_thumb_index_dist_norm,right_index_middle_dist_norm,right_velocity_wrist_toward_mouth,right_speed_wrist_norm,delta_right_wrist_mouth_norm
S005,34,2.2666666666666666,1,0,0,0.4435986578464508,0.5563270449638367,0.3870374230120251,,,,,,,,,,,,,,,,,,,,,,
S005,35,2.3333333333333335,1,0,0,0.4454770088195801,0.5433854460716248,0.4013748833410828,,,,,,,,,,,,,,,,,,,,,,
S005,36,2.4,1,0,0,0.4533085823059082,0.5369803309440613,0.4101547110412752,,,,,,,,,,,,,,,,,,,,,,
S005,37,2.466666666666667,1,0,0,0.4530237913131714,0.5373921394348145,0.4101856611323813,,,,,,,,,,,,,,,,,,,,,,
S005,38,2.533333333333333,1,0,0,0.47409871220588684,0.5312318801879883,0.4069978004004484,,,,,,,,,,,,,,,,,,,,,,
S005,39,2.6,1,0,0,0.4895508587360382,0.5376811623573303,0.4062429892139579,,,,,,,,,,,,,,,,,,,,,,
S005,40,2.6666666666666665,1,0,0,0.5000364780426025,0.5391755700111389,0.4148495997868498,,,,,,,,,,,,,,,,,,,,,,
S005,41,2.7333333333333334,1,0,0,0.5036203265190125,0.5365100502967834,0.41914249120816827,,,,,,,,,,,,,,,,,,,,,,
S005,42,2.8,1,0,0,0.5031377077102661,0.5356809496879578,0.4193015038378672,,,,,,,,,,,,,,,,,,,,,,
S005,43,2.8666666666666667,1,0,0,0.5111429691314697,0.5380497574806213,0.42579719541986916,,,,,,,,,,,,,,,,,,,,,,
S005,44,2.933333333333333,1,0,0,0.5184495449066162,0.5498225092887878,0.43446259470196735,,,,,,,,,,,,,,,,,,,,,,
S005,45,3.0,1,0,0,0.5225895047187805,0.5480892658233643,0.43527748821777273,,,,,,,,,,,,,,,,,,,,,,
S005,46,3.066666666666667,1,0,1,0.5259193778038025,0.5537066459655762,0.43684352900808754,,,,,,,,,,,,0.09788291156291962,1.028761863708496,1.4637899434357622,1.0311918307049552,1.088912554555637,1.0324320516736716,0.27477010642933153,0.21319379563991794,,,
S005,47,3.1333333333333333,1,0,1,0.5259087681770325,0.5539999604225159,0.43615579606348803,,,,,,,,,,,,0.11498375236988068,1.0227389335632324,1.429210214281098,1.0961025224186083,1.1298929913785882,1.0457707809535686,0.07132665446774486,0.1877335724271289,0.5434546501819773,0.6235323704867125,-0.03457972915466412
S005,48,3.2,1,0,1,0.5305652022361755,0.5687078833580017,0.44335158291575383,,,,,,,,,,,,0.11730746179819107,1.0253853797912598,1.389197317780131,1.0097306857541974,1.098807731946648,0.9664363261440743,0.21998698833668034,0.18924695030467703,-0.01363877011567144,0.11915483642873534,-0.04001289650096718
S005,49,3.2666666666666666,1,0,0,0.5308569669723511,0.5848524570465088,0.43822641814792396,,,,,,,,,,,,,,,,,,,,,,
S005,50,3.3333333333333335,1,0,0,0.5316064953804016,0.5923518538475037,0.43671310722962314,,,,,,,,,,,,,,,,,,,,,,
S005,51,3.4,1,0,1,0.5338929295539856,0.6071134209632874,0.43735535504155215,,,,,,,,,,,,0.06795056164264679,0.9296278953552246,1.2956801133948164,1.1344547220690246,1.2675293517890338,1.026517894879605,0.7989883756122143,0.15015027978076256,,,
S005,52,3.466666666666667,1,0,1,0.5341091156005859,0.6070260405540466,0.43693347995217,,,,,,,,,,,,0.02518944814801216,0.9586579203605652,1.4157359084159098,1.1886860244424744,1.174181380873247,1.0474264281195127,0.6603901160699963,0.16519421509296753,-1.7742671669690453,1.7743268474343454,0.12005579502109343
S005,53,3.533333333333333,1,0,1,0.5413526892662048,0.6120871901512146,0.43461500208995996,,,,,,,,,,,,0.0557415746152401,1.004819631576538,1.4370083219075074,1.163887601185141,1.202969858149773,1.0716911560909292,0.32266938460551475,0.0394998997139695,-0.1819622184387364,1.9105338575518338,0.021272413491597586
S005,54,3.6,1,0,1,0.5438632369041443,0.621009886264801,0.43446273375996297,,,,,,,,,,,,0.06929367035627365,0.9932577013969421,1.3882564176981367,1.1137711958297716,1.152661013834222,1.0448589284984537,0.3051225213752737,0.07260298800912433,0.6145133447932112,0.6150344546954923,-0.0487519042093707
S005,55,3.6666666666666665,1,0,1,0.5433586835861206,0.6333868503570557,0.4465252199812959,,,,,,,,,,,,0.08972465246915817,1.0122356414794922,1.3236088609973962,1.0187448547763278,1.0934079873685616,0.9460867099231338,0.3088281019267501,0.13252939585108242,0.11813340863440952,0.9367416457828375,-0.06464755670074052
S005,56,3.7333333333333334,1,0,1,0.5445851683616638,0.637758195400238,0.4482530983747984,,,,,,,,,,,,0.130634605884552,1.0295426845550537,1.2715054863666881,0.8606190182696243,1.0275111745121064,0.875605760182156,0.2417534530907721,0.32590043943108066,0.5961649695885982,1.4864451672914487,-0.05210337463070802
S005,57,3.8,1,0,1,0.5445641279220581,0.6373908519744873,0.44795591614684155,,,,,,,,,,,,0.14453831315040588,1.0300769805908203,1.2513642452350857,0.8535360627439157,1.0028163834681292,0.8464339502032168,0.2496127676460867,0.28237124975144956,0.3197095425841372,0.4659153621519616,-0.020141241131602428
S005,58,3.8666666666666667,1,1,1,0.553878664970398,0.6522123217582703,0.4455137071859495,0.1358107030391693,0.6199689507484436,0.94118203776234,0.8631158753355506,0.977516891716791,0.7850567300447122,0.17191843402484996,0.20974779891913017,,,,0.16845804452896118,1.015383005142212,1.1886676877856768,0.8227591254721378,0.8679950698507656,0.6833690795540859,0.32567342595209675,0.17702636825241536,0.9254184225699548,0.9451736631185239,-0.06269655744940894
S005,59,3.933333333333333,1,0,1,0.5503697395324707,0.6717622876167297,0.47261241943194765,,,,,,,,,,,,0.16439750790596008,1.0233285427093506,1.104680281770622,0.7384855362691664,0.8826223843952324,0.6832084145290951,0.20826416227055747,0.24119877077449092,-0.26509061908485615,0.28320174171985196,-0.08398740601505472
S005,60,4.0,1,0,1,0.5633646249771118,0.6809225678443909,0.45488182162544927,,,,,,,,,,,,0.1625935435295105,1.0228683948516846,1.158157594862038,0.7846831929590724,0.9352244911281048,0.7102628027679938,0.2612294953490353,0.30903807599704974,-0.03540460289912649,0.06139152623976878,0.0534773130914159
S005,61,4.066666666666666,1,0,1,0.5633519887924194,0.6808395981788635,0.45477205386363745,,,,,,,,,,,,0.1680779606103897,1.0413676500320435,1.1764074398242905,0.7982040953278886,0.93861598293688,0.7081951079429007,0.2723730392686061,0.2876532467331355,-0.27753512434607575,0.6364213647694827,0.01824984496225257
S005,62,4.133333333333334,1,0,1,0.5661920309066772,0.6870896816253662,0.4577555555105985,,,,,,,,,,,,0.18145355582237244,1.036970853805542,1.1360626044483166,0.813318943109562,0.9296974041683286,0.7190845668450122,0.2567683204072249,0.38903823547392546,0.4211998682956928,0.4613722696565044,-0.040344835375973886
S005,63,4.2,1,0,1,0.565412163734436,0.6935889720916748,0.46069918976229773,,,,,,,,,,,,0.1787780225276947,1.0409009456634521,1.1281169954145183,0.8472114064735684,0.9516747876369009,0.7313159054397437,0.28034922274736396,0.4854490685935048,-0.1503171666156426,0.15479874115940456,-0.007945609033798373
S005,64,4.266666666666667,1,0,1,0.5632057785987854,0.7065498232841492,0.4597812296848502,,,,,,,,,,,,0.18314838409423828,1.0431461334228516,1.1041809842734818,0.9008412343492663,0.9398804949121176,0.7827684286573843,0.24810164868700424,0.5041513193441941,0.0581734580775946,0.16029390335983548,-0.023936011141036495
S005,65,4.333333333333333,1,0,1,0.5621346235275269,0.7098128795623779,0.4617500739092486,,,,,,,,,,,,0.18027684092521667,1.0379444360733032,1.090359583972249,0.8635725228920508,0.9261240930695764,0.7933161468869322,0.24014400563437824,0.5199221323047779,0.039379040152290684,0.19301570498738754,-0.01382140030123269
S005,66,4.4,1,0,1,0.5620400309562683,0.7097490429878235,0.4619941274594955,,,,,,,,,,,,0.17794932425022125,1.0375337600708008,1.092966377940772,0.8589908539071673,0.9282706267065751,0.7959642381647812,0.24028663675247705,0.5230226237079051,-0.04882718300971281,0.07673700208349125,0.0026067939685228136
S005,67,4.466666666666667,1,0,1,0.5568894743919373,0.7096915245056152,0.45618724343859024,,,,,,,,,,,,0.16700422763824463,1.029434084892273,1.105309151835747,0.8750752453279355,0.9413284800166118,0.8293714562555902,0.18013128093509043,0.4811520874463086,-0.10939290032313509,0.447716236203676,0.012342773894975068
S005,68,4.533333333333333,1,0,1,0.5570468306541443,0.6904371380805969,0.4445897432264668,,,,,,,,,,,,0.17715783417224884,1.0168566703796387,1.1265770764830727,0.8907123214015308,0.9773425271267314,0.8548847757729257,0.19124134990433986,0.5131954619074137,0.5363829220633719,0.5453694279138559,0.021267924647325742
S005,69,4.6,1,0,1,0.5512939691543579,0.6862340569496155,0.4501147184847635,,,,,,,,,,,,0.17196890711784363,1.0045125484466553,1.1000869477015123,0.8587473258454681,0.935103449136503,0.8283513621830222,0.20268577586497302,0.5034463950831611,0.13194776519279394,0.44623228399921133,-0.02649012878156043
S005,70,4.666666666666667,1,0,1,0.5516590476036072,0.6827855110168457,0.45181429753723945,,,,,,,,,,,,0.17268919944763184,0.9861747026443481,1.0744491505882683,0.8965963221689722,0.964258624084315,0.8779866510802578,0.1473464026759841,0.5125813635187171,0.399149835481889,0.6092764206364659,-0.025637797113243987
S005,71,4.733333333333333,1,0,1,0.5514543652534485,0.6824378371238708,0.4522142118082519,,,,,,,,,,,,0.16963356733322144,0.9856093525886536,1.0781283489097884,0.8910774961084982,0.9512139799545059,0.859000335550479,0.2017505320116594,0.5155079084946028,-0.0677156326193558,0.10307589426538251,0.003679198321520083
S005,72,4.8,1,0,1,0.5520743727684021,0.6766843199729919,0.44890332335402666,,,,,,,,,,,,0.1554475724697113,0.9842376708984375,1.118054273173596,0.9269168714912079,0.9979631287164549,0.882593662129987,0.18766716617890544,0.5270095324422324,-0.3465108218536052,0.47623248545278957,0.0399259242638077
S005,73,4.866666666666666,1,0,1,0.5464895367622375,0.6634721755981445,0.4421026171334982,,,,,,,,,,,,0.1416221261024475,0.9519740343093872,1.1244963492992452,0.9541207094673945,1.0250258643640582,0.931919743438665,0.19619666921374113,0.47006374747738655,0.25324251311096974,1.1909363359259595,0.0064420761256491765
S005,74,4.933333333333334,1,0,1,0.5491814613342285,0.6614096164703369,0.4408082794163332,,,,,,,,,,,,0.13762494921684265,0.934354305267334,1.1203047640689945,1.010159348628613,1.0792580963322527,0.97565263564787,0.14788982860319289,0.499835835867697,0.21802800495116342,0.6148059496728774,-0.004191585230250761
S005,75,5.0,1,0,1,0.5419448614120483,0.6588406562805176,0.44360385982707967,,,,,,,,,,,,0.14244945347309113,0.9049475193023682,1.0577401510129596,1.0450473172092818,1.0706443854875811,1.0095296616450347,0.15412454197880168,0.4870236256788468,0.6604412066658858,1.007652902627721,-0.06256461305603489
S005,76,5.066666666666666,1,0,1,0.5417046546936035,0.6589536666870117,0.4430539766475496,,,,,,,,,,,,0.1455392837524414,0.907632052898407,1.0557353206880766,1.0596768918604909,1.0655868779452387,1.0103015719619068,0.1330328469232756,0.47090075655520464,0.04027974877263585,0.13857692422687645,-0.002004830324882967
S005,77,5.133333333333334,1,0,1,0.5405917763710022,0.662348747253418,0.4414035359260599,,,,,,,,,,,,0.14427271485328674,0.8942758440971375,1.0403039309350202,1.0752981862997983,1.0856508690009061,1.0385031441544719,0.1494680494419058,0.5058829274148797,0.19209414343938747,0.45591372676816583,-0.015431389753056468
S005,78,5.2,1,0,1,0.543150782585144,0.6642274856567383,0.44249532688408244,,,,,,,,,,,,0.14368778467178345,0.9037604331970215,1.0526108816345412,1.090612709149319,1.0818690992581748,1.0249073730351321,0.16733382021321724,0.462409672023849,-0.1823499108277059,0.3221257335550063,0.012306950699521035
S005,79,5.266666666666667,1,0,1,0.5448182821273804,0.663840115070343,0.44359792403674403,,,,,,,,,,,,0.1468040645122528,0.9105697274208069,1.0556518660978336,1.0657892206395116,1.079078253940283,1.0088871769589296,0.14640463661166095,0.4711197047715514,-0.031752538861594196,0.25321929977357266,0.0030409844632923733
S005,80,5.333333333333333,1,0,1,0.5469616055488586,0.669447660446167,0.45585525022944307,,,,,,,,,,,,0.15756578743457794,0.9102576971054077,1.0043565658707558,1.0277131156054145,1.037092578208873,0.9682647729571819,0.17408868832209826,0.4874334785643355,0.3065778216745595,0.35426526977842104,-0.051295300227077734
S005,81,5.4,1,0,1,0.5469009280204773,0.6694250106811523,0.4559105170557433,,,,,,,,,,,,0.1589917540550232,0.9134767055511475,1.005231232433855,1.0224940732319268,1.0393312668068961,0.9641523216932145,0.16964225114259934,0.4697607965333326,-0.01668830791451586,0.11583554713826641,0.0008746665630992023
S005,82,5.466666666666667,1,0,1,0.5467350482940674,0.6691415905952454,0.4536075267195709,,,,,,,,,,,,0.161796435713768,0.9137892723083496,1.0055020624834687,1.030693941668696,1.0121704661078679,0.9538475565079413,0.15366499961517832,0.4660800538207154,0.07273084942594048,0.09332004075610312,0.0002708300496137017
S005,83,5.533333333333333,1,0,1,0.5577089786529541,0.6695570945739746,0.45067069664507586,,,,,,,,,,,,0.17654167115688324,0.9268219470977783,1.0203963176955309,1.026214558734397,0.9674733492703048,0.9455429459818988,0.1421752689111265,0.4762134961976626,0.1641198430721335,0.6549985118116267,0.014894255212062113
S005,84,5.6,1,0,1,0.5606696009635925,0.6703944206237793,0.4540329190745107,,,,,,,,,,,,0.20034104585647583,0.9276883006095886,0.9751725538231762,0.9509311306473043,0.9155720634213795,0.9006601484468363,0.07517165102387804,0.4503806556252084,0.6232485900700576,0.7867867219579037,-0.045223763872354605
S005,85,5.666666666666667,1,0,1,0.561378538608551,0.6709128022193909,0.4540445278484745,,,,,,,,,,,,0.19911006093025208,0.9241469502449036,0.9734777468450215,0.9733566352250145,0.9345178230185512,0.8978195229095931,0.1321030703623159,0.44985201529922264,0.03369724903604745,0.12386003542086084,-0.001694806978154717
S005,86,5.733333333333333,1,0,1,0.5644131898880005,0.676560640335083,0.4525932891895281,,,,,,,,,,,,0.1990920901298523,0.9123450517654419,0.9606929179898854,0.923062517881118,0.9314162647049823,0.8962957813418417,0.034688495479621814,0.4336726087622263,0.21160776009672505,0.39114296798438314,-0.012784828855136099
S005,87,5.8,1,0,1,0.5703030228614807,0.6784682273864746,0.4510724052123156,,,,,,,,,,,,0.2187698632478714,0.8896076679229736,0.9090948192721868,0.9613750152981477,0.9378067671914259,0.9015252285042308,0.07025356768099117,0.43741026938483535,0.9502733410045865,0.999949487918203,-0.051598098717698604
S005,88,5.866666666666666,1,0,1,0.5741100311279297,0.6783971190452576,0.4456041428197409,,,,,,,,,,,,0.20816707611083984,0.8910781145095825,0.9498523425686939,0.9805908673878125,0.9247679632454621,0.9098266371867032,0.07368171207757285,0.3830009146752224,-0.3334539171183446,0.36032876025204874,0.04075752329650706
S005,89,5.933333333333334,1,0,1,0.5697497725486755,0.6764299273490906,0.4419787126311708,,,,,,,,,,,,0.21715334057807922,0.8801252245903015,0.921322947088069,0.9555112840846832,0.9257332005437926,0.927208690671131,0.03624037091356978,0.3495882695277076,0.45002475169001227,0.4808214952791228,-0.02852939548062483
S005,90,6.0,1,0,1,0.5691447257995605,0.6766859889030457,0.44305170990756504,,,,,,,,,,,,0.2289353311061859,0.8757284879684448,0.8896428170353171,0.9525571957348098,0.9200597161846067,0.9278411726872592,0.11200194245669394,0.2870003020725149,0.41946553037034257,0.4257618684965626,-0.03168013005275194
S005,91,6.066666666666666,1,1,1,0.5646739602088928,0.6701015830039978,0.448294026010957,0.19965136051177979,0.4394106864929199,0.9632292044045369,0.9442774706331424,0.9630803096614835,0.845865897983512,0.5048459536200345,0.13526671103174384,,,,0.2497960925102234,0.840846061706543,0.7990120631273961,0.9494052970188966,0.9015023015730599,0.9065676053303496,0.06421870154460316,0.3156577159656327,1.1699706701928603,1.3599640172054013,-0.09063075390792097
S005,92,6.133333333333334,1,0,1,0.574103832244873,0.6688072085380554,0.4440542409650631,,,,,,,,,,,,0.24991926550865173,0.8434408903121948,0.8292431673431357,0.9850064510016224,0.9242759073971661,0.9032650901554947,0.09378602721484491,0.32415310820904214,-0.03790635383384784,0.08775111738780068,0.0302311042157396
S005,93,6.2,1,0,1,0.5779125094413757,0.6677587628364563,0.44377689606880927,,,,,,,,,,,,0.18175959587097168,0.8798233270645142,1.0125410146807008,0.9697924332677418,0.955909383950141,0.9083525185173965,0.07411875785849137,0.3379903836410129,-2.6115143409925063,2.6115161837240666,0.18329784733756505
S005,94,6.266666666666667,1,0,1,0.5678125619888306,0.664482831954956,0.44972023638305125,,,,,,,,,,,,0.17712846398353577,0.8545348048210144,0.9660629818839004,0.9996042765680223,0.9419016126878232,0.7861016114535586,0.3540017708674653,0.21142496660341534,0.23007116402529734,0.8575024045288006,-0.046478032796800406
S005,95,6.333333333333333,1,0,1,0.5677953958511353,0.6644160151481628,0.44972063120267775,,,,,,,,,,,,0.20828519761562347,0.8177956342697144,0.8691211845806076,0.9719383652491903,0.9258594390744577,0.8347595205355925,0.22198889674060118,0.21622191315982742,1.4367111617626769,1.6067194400278952,-0.09694179730329278
S005,96,6.4,1,0,1,0.5616084337234497,0.6610574126243591,0.4515454856499117,,,,,,,,,,,,0.11204861849546432,0.7876029014587402,1.0342940773899225,0.9462663521846499,0.9671920823416519,0.6785275855552562,0.469942104632804,0.07261754451386322,-2.805549563911735,3.3505491266273304,0.1651728928093149
S005,97,6.466666666666667,1,0,1,0.5649009346961975,0.6623492240905762,0.4521579331255353,,,,,,,,,,,,0.17945916950702667,0.7965514659881592,0.9026419909759535,0.9719519459026827,0.9128480392927687,0.8225305750024257,0.18652280762436568,0.2553679922859727,2.014329175219264,2.2559121769962007,-0.13165208641396897
S005,98,6.533333333333333,1,0,1,0.571148157119751,0.661730945110321,0.4508203745510726,,,,,,,,,,,,0.08606591820716858,0.7512075901031494,1.0941508476419977,0.9690861999675269,0.9102748591539553,0.8746001607608034,0.13332975095680988,0.4271240711526888,-2.7822158489902016,3.454332959306247,0.1915088566660441
S005,99,6.6,1,0,1,0.5733090043067932,0.6464065909385681,0.4476098440585039,,,,,,,,,,,,0.07582643628120422,0.7321580052375793,1.1278102896978761,0.9380951919846742,0.9361411962356494,0.8646142096931606,0.18887857882508408,0.504506472922194,-0.2297135608538335,0.7247545466515042,0.03365944205587845
S005,100,6.666666666666667,1,0,1,0.573758065700531,0.646777331829071,0.44661454871856876,,,,,,,,,,,,0.08251805603504181,0.7228913903236389,1.1130441188307012,0.9536602484531177,0.9356305937308544,0.8729939353481455,0.1907511834940461,0.4991239892977176,0.26974864442554813,0.38389252349890546,-0.01476617086717491
S005,101,6.733333333333333,1,0,1,0.5734879970550537,0.6578483581542969,0.450347924245569,,,,,,,,,,,,0.12909318506717682,0.7523132562637329,1.0088290661285109,0.951737515086333,0.914436200153008,0.8752151208855345,0.10693697142267794,0.460474350365311,1.3136415103371062,1.8349088191626193,-0.10421505270219034
S005,102,6.8,1,0,1,0.5783857703208923,0.6488198637962341,0.45046206725171983,,,,,,,,,,,,0.16932378709316254,0.7705909013748169,0.9474758609499979,0.9640445395600487,0.8946609871184105,0.8646520065555167,0.18151390275046617,0.5132036958146914,1.1103139512452913,1.4714203076740036,-0.06135320517851295
S005,103,6.866666666666666,1,0,1,0.5807414650917053,0.6414715647697449,0.4449820794754192,,,,,,,,,,,,0.17932575941085815,0.7947782874107361,0.9656449149145899,1.0043551222505818,0.9272205596713545,0.8892315164400453,0.20308727975405697,0.4784693696676298,0.02407292645394926,0.8822992810476898,0.018169053964592008
S005,104,6.933333333333334,1,0,1,0.5814099907875061,0.6356455683708191,0.4447871940164594,,,,,,,,,,,,0.18315118551254272,0.8211888670921326,0.9877961306000541,1.0019287792210438,0.940400889887099,0.9065861830234389,0.18452370471364815,0.4760266158236983,-0.2591935982482206,0.899964787827878,0.022151215685464187
S005,105,7.0,1,0,1,0.5806522965431213,0.6353406310081482,0.44534123944484055,,,,,,,,,,,,0.18713147938251495,0.83925861120224,0.9952297492628965,0.9635813583378433,0.9374378269149646,0.9048175620780249,0.1437139381584589,0.4483764653188891,-0.16098802844585236,0.623216343866511,0.007433618662842423
S005,106,7.066666666666666,1,0,1,0.579932451248169,0.6269243359565735,0.4440152797149397,,,,,,,,,,,,0.18518997728824615,0.8609297871589661,1.0335008125457512,0.9702216254240863,0.9567699683215876,0.906646527706975,0.1068222979376351,0.45946104562382856,-0.4297505661235031,0.7350412889501531,0.03827106328285468
S005,107,7.133333333333334,1,0,1,0.5942099094390869,0.636784017086029,0.4476726797164988,,,,,,,,,,,,0.1808071732521057,0.884329080581665,1.0763466616875,1.0017841028070724,0.9819660044965716,0.9441047283481394,0.07508241475934771,0.4151681134988045,-0.5287786125315,0.7976659086701188,0.042845849141748715
S005,108,7.2,1,0,1,0.6040931940078735,0.6380836963653564,0.44042245589442613,,,,,,,,,,,,0.18770229816436768,0.8889464139938354,1.1037603644839118,1.0279129141825423,1.0297932887524877,0.9829978675297482,0.0729012814562295,0.43460337534116134,0.11999734612949949,0.28262673796460663,0.027413702796411865
S005,109,7.266666666666667,1,0,1,0.6087633967399597,0.6414836049079895,0.44384386465520337,,,,,,,,,,,,0.17960533499717712,0.8943465948104858,1.1222702658707508,1.0461742408462031,1.0314652947492389,0.9935706793101825,0.1059580043619421,0.43199250266559724,-0.328407508038799,0.3289184404642784,0.018509901386839056
S005,110,7.333333333333333,1,0,1,0.6086471080780029,0.6410829424858093,0.4444936130781415,,,,,,,,,,,,0.1810755878686905,0.9003559947013855,1.1249653632657661,1.0551330502804552,1.029260248217605,0.9854454373794809,0.13006364836820417,0.4678830246962764,-0.06272506312893894,0.2087760470464359,0.002695097395015278
S005,111,7.4,1,0,1,0.6168702840805054,0.6342853903770447,0.44199381267214405,,,,,,,,,,,,0.1791655719280243,0.894721508026123,1.1523360922748205,1.057884953884882,1.0980222240714401,1.017885323959097,0.05145319298903719,0.4436986932724688,0.04207119828125342,0.20190622760595753,0.02737072900905435
